OrderID,OrderDate,CustomerID,CustomerSegment,Region,ProductCategory,Product,Quantity,UnitPrice,DiscountPct,Sales,Profit,ShippingCost,PaymentMode
ORD1630,2025-03-20,CUST255,Home Office,East,Electronics,Smartphone,6,15577.95,0.1,84120.93,15033.69,31.57,UPI
ORD1631,2024-06-30,CUST306,Consumer,East,Clothing,Jacket,2,491.76,0.0,983.52,271.5,450.93,Net Banking
ORD1632,2024-06-15,CUST207,Home Office,West,Stationery,Notebook Pack,4,645.24,0.1,2322.86,616.78,269.33,Credit Card
ORD1633,2024-03-31,CUST350,Home Office,West,Stationery,Printer Paper,7,193.1,0.05,1284.12,533.25,244.07,Cash on Delivery
ORD1634,2025-12-14,CUST229,Consumer,South,Groceries,Snack Pack,5,1447.07,0.1,6511.82,2255.36,433.15,Cash on Delivery
ORD1635,2025-06-14,CUST392,Consumer,West,Clothing,Cap,7,1227.76,0.15,7305.17,633.66,477.48,Cash on Delivery
ORD1636,2024-02-08,CUST119,Consumer,East,Stationery,Pen Set,3,1030.89,0.1,2783.4,644.94,223.24,UPI
ORD1637,2024-05-05,CUST381,Consumer,West,Furniture,Sofa,4,10609.18,0.15,36071.21,10823.42,102.77,UPI
ORD1638,2025-03-26,CUST384,Corporate,Central,Groceries,Beverage Crate,5,552.47,0.0,2762.35,1024.31,411.54,Credit Card
ORD1639,2024-06-21,CUST100,Consumer,North,Electronics,Tablet,1,56239.2,0.0,56239.2,9315.96,213.57,UPI
ORD1640,2025-10-14,CUST218,Consumer,Central,Groceries,Beverage Crate,7,608.65,0.0,4260.55,1447.99,469.06,UPI
ORD1641,2024-08-07,CUST134,Consumer,North,Furniture,Desk,1,10671.77,0.2,8537.42,-238.03,475.95,Cash on Delivery
ORD1642,2025-09-29,CUST297,Home Office,North,Clothing,Cap,2,639.49,0.15,1087.13,266.8,75.12,Cash on Delivery
ORD1643,2024-02-27,CUST344,Consumer,North,Electronics,Headphones,6,40885.91,0.1,220783.91,45882.32,479.15,Debit Card
ORD1644,2025-10-21,CUST158,Consumer,South,Electronics,Smartphone,7,18752.69,0.1,118141.95,45137.69,196.77,Cash on Delivery
ORD1645,2025-04-20,CUST260,Consumer,East,Clothing,Jeans,3,2173.93,0.1,5869.61,1261.56,330.2,Credit Card
ORD1646,2025-03-31,CUST278,Home Office,North,Groceries,Cooking Oil,1,927.89,0.2,742.31,54.67,36.68,UPI
ORD1647,2024-12-26,CUST305,Corporate,North,Stationery,Printer Paper,5,877.08,0.15,3727.59,1007.36,446.66,Credit Card
ORD1648,2024-01-01,CUST111,Consumer,Central,Groceries,Rice 5kg,7,1143.34,0.1,7203.04,1411.14,327.97,Credit Card
ORD1649,2025-01-21,CUST375,Consumer,West,Furniture,Table Lamp,7,13589.63,0.1,85614.67,14825.58,328.91,UPI
ORD1650,2024-12-13,CUST280,Consumer,West,Stationery,Marker Set,6,430.64,0.0,2583.84,630.29,453.04,Net Banking
ORD1651,2024-07-08,CUST341,Consumer,Central,Groceries,Cooking Oil,6,1272.43,0.1,6871.12,893.85,264.01,Net Banking
ORD1652,2025-05-19,CUST315,Home Office,West,Clothing,T-Shirt,5,1291.57,0.05,6134.96,1979.97,217.05,Credit Card
ORD1653,2024-07-09,CUST350,Corporate,North,Furniture,Office Chair,6,13426.46,0.0,80558.76,22529.62,435.74,Credit Card
ORD1654,2025-05-22,CUST398,Consumer,South,Furniture,Office Chair,1,10929.44,0.15,9290.02,60.4,376.36,Credit Card
ORD1655,2025-01-03,CUST225,Home Office,West,Furniture,Sofa,5,21594.34,0.05,102573.12,14096.44,475.51,Credit Card
ORD1656,2025-02-12,CUST316,Consumer,South,Stationery,Backpack,5,546.71,0.25,2050.16,-234.54,471.26,Credit Card
ORD1657,2024-04-26,CUST384,Corporate,West,Electronics,Smartphone,2,24393.75,0.0,48787.5,16302.79,203.52,Net Banking
ORD1658,2024-05-13,CUST284,Home Office,North,Stationery,Notebook Pack,3,843.3,0.05,2403.4,414.7,234.55,Cash on Delivery
ORD1659,2024-02-27,CUST138,Consumer,South,Groceries,Rice 5kg,7,943.42,0.05,6273.74,1413.44,142.87,UPI
ORD1660,2025-07-09,CUST322,Corporate,East,Electronics,Tablet,2,8220.32,0.0,16440.64,6990.22,337.11,Net Banking
ORD1661,2025-11-15,CUST283,Consumer,East,Groceries,Spices Combo,3,811.44,0.05,2312.6,371.97,194.98,Credit Card
ORD1662,2025-11-02,CUST277,Consumer,East,Electronics,Smartphone,5,44657.75,0.0,223288.75,55123.21,397.33,Debit Card
ORD1663,2024-06-21,CUST393,Consumer,West,Stationery,Notebook Pack,7,1190.89,0.0,8336.23,3253.84,78.34,UPI
ORD1664,2024-05-28,CUST250,Consumer,North,Furniture,Bookshelf,6,16284.95,0.0,97709.7,41632.0,75.87,Cash on Delivery
ORD1665,2024-03-20,CUST225,Corporate,North,Clothing,Cap,3,1484.94,0.0,4454.82,886.03,118.14,Debit Card
ORD1666,2024-07-31,CUST333,Home Office,Central,Furniture,Table Lamp,5,6814.56,0.1,30665.52,11118.96,60.46,Cash on Delivery
ORD1667,2024-07-21,CUST107,Corporate,West,Stationery,Backpack,5,1053.75,0.0,5268.75,2226.54,317.62,Credit Card
ORD1668,2024-08-16,CUST228,Home Office,North,Electronics,Smartphone,2,49244.78,0.1,88640.6,21842.77,90.73,Net Banking
ORD1669,2025-11-06,CUST363,Corporate,Central,Furniture,Bookshelf,2,6997.19,0.15,11895.22,3632.39,96.78,Credit Card
ORD1670,2024-08-14,CUST256,Consumer,South,Stationery,Notebook Pack,6,280.73,0.05,1600.16,212.06,26.83,Credit Card
ORD1671,2025-10-20,CUST104,Consumer,East,Groceries,Rice 5kg,4,1101.19,0.2,3523.81,479.75,395.4,Credit Card
ORD1672,2025-06-15,CUST185,Consumer,North,Clothing,Sneakers,1,1307.85,,1177.06,234.43,409.9,Cash on Delivery
ORD1673,2025-03-16,CUST274,Corporate,West,Furniture,Desk,4,8700.37,0.1,31321.33,2490.68,97.77,Cash on Delivery
ORD1674,2025-02-05,CUST389,Home Office,West,Electronics,Laptop,4,10832.83,0.0,43331.32,12605.99,374.97,Credit Card
ORD1675,2024-02-16,CUST292,Consumer,North,Groceries,Snack Pack,7,469.57,0.15,2793.94,637.42,228.1,UPI
ORD1676,2024-08-20,CUST218,Corporate,Central,Stationery,Pen Set,7,541.63,0.15,3222.7,230.72,135.01,Debit Card
ORD1677,2024-10-31,CUST317,Corporate,South,Clothing,Jeans,6,2645.08,0.05,15076.96,4239.72,318.26,UPI
ORD1678,2025-06-09,CUST213,Corporate,South,Electronics,Tablet,7,21505.87,0.0,150541.09,53360.67,105.67,UPI
ORD1679,2024-05-22,CUST244,Consumer,North,Stationery,Pen Set,3,427.89,0.05,1219.49,234.96,383.3,UPI
ORD1680,2025-02-18,CUST125,Consumer,South,Stationery,Pen Set,6,377.65,0.1,2039.31,248.16,42.86,Net Banking
ORD1681,2025-05-27,CUST235,Consumer,North,Furniture,Bookshelf,6,12739.67,0.05,72616.12,12420.04,480.38,UPI
ORD1682,2025-01-07,CUST331,Consumer,East,Furniture,Sofa,5,5744.96,0.1,25852.32,1628.63,54.5,Net Banking
ORD1683,2025-07-19,CUST175,Consumer,Central,Electronics,Smartphone,5,30166.58,0.0,150832.9,32278.23,298.14,UPI
ORD1684,2024-09-15,CUST388,Corporate,East,Stationery,Notebook Pack,5,859.8,0.15,3654.15,296.72,453.05,Credit Card
ORD1685,2025-10-17,CUST100,Consumer,North,Furniture,Office Chair,1,2200.08,0.0,2200.08,424.08,25.71,UPI
ORD1686,2025-04-15,CUST246,Home Office,North,Clothing,Cap,3,331.29,0.0,993.87,447.19,259.29,Credit Card
ORD1687,2024-01-12,CUST386,Consumer,North,Clothing,Sneakers,3,540.39,0.1,1459.05,391.14,188.0,UPI
ORD1688,2024-11-25,CUST241,Corporate,South,Stationery,Notebook Pack,5,666.01,0.0,3330.05,761.65,298.56,Credit Card
ORD1689,2024-12-23,CUST152,Consumer,West,Furniture,Sofa,4,21579.69,0.0,86318.76,23313.34,128.22,Cash on Delivery
ORD1690,2025-02-11,CUST168,Corporate,North,Electronics,Smartwatch,1,2283.3,0.0,2283.3,905.85,51.15,UPI
ORD1691,2025-10-29,CUST189,Home Office,West,Electronics,Tablet,4,56326.36,0.05,214040.17,69592.36,320.45,Net Banking
ORD1692,2025-01-07,CUST319,Consumer,Central,Electronics,Smartwatch,2,8164.15,0.2,13062.64,2432.3,220.09,Debit Card
ORD1693,2024-01-08,CUST291,Consumer,East,Clothing,Jeans,3,2994.35,0.15,7635.59,1164.66,318.79,Cash on Delivery
ORD1694,2024-05-01,CUST162,Corporate,West,Furniture,Sofa,3,12847.09,0.05,36614.21,5801.26,121.06,Debit Card
ORD1695,2024-12-13,CUST172,Consumer,East,Furniture,Table Lamp,4,16994.9,0.0,67979.6,11573.69,182.6,UPI
ORD1696,2025-11-06,CUST260,Consumer,East,Clothing,Cap,1,1934.19,0.05,1837.48,338.43,289.61,Credit Card
ORD1697,2024-03-30,CUST268,Consumer,East,Electronics,Tablet,3,29668.8,0.1,80105.76,8643.85,304.69,Debit Card
ORD1698,2025-10-09,CUST188,Consumer,East,Electronics,Headphones,4,50424.17,0.0,201696.68,62318.47,198.71,Cash on Delivery
ORD1699,2025-11-28,CUST275,Corporate,South,Stationery,Pen Set,6,919.27,0.0,5515.62,1837.07,154.43,Cash on Delivery
ORD1700,2024-11-11,CUST368,Consumer,South,Groceries,Rice 5kg,6,776.76,0.0,4660.56,1548.18,151.38,Net Banking
ORD1701,2024-06-26,CUST172,Home Office,South,Furniture,Desk,7,4123.44,0.15,24534.47,3324.81,103.86,UPI
ORD1702,2025-06-23,CUST344,Corporate,East,Furniture,Bookshelf,1,4211.97,0.05,4001.37,1527.8,176.19,Credit Card
ORD1703,2024-02-10,CUST176,Corporate,North,Furniture,Sofa,4,20336.18,0.15,69143.01,10261.78,115.73,Net Banking
ORD1704,2025-12-04,CUST258,Corporate,Central,Groceries,Spices Combo,7,841.15,0.0,5888.05,1474.72,324.23,Credit Card
ORD1705,2025-05-16,CUST197,Home Office,West,Stationery,Printer Paper,6,603.83,0.0,3622.98,1153.29,293.15,Credit Card
ORD1706,2024-05-24,CUST201,Consumer,South,Groceries,Cooking Oil,1,1052.79,0.05,1000.15,120.07,203.64,UPI
ORD1707,2024-07-19,CUST231,Home Office,North,Electronics,Headphones,7,51812.81,0.05,344555.19,78898.07,176.4,UPI
ORD1708,2025-12-24,CUST201,Corporate,Central,Electronics,Tablet,5,38474.64,0.0,192373.2,73871.34,134.05,Credit Card
ORD1709,2025-04-05,CUST118,Corporate,West,Furniture,Office Chair,1,19426.93,0.0,19426.93,5949.21,277.02,Cash on Delivery
ORD1710,2025-07-11,CUST181,Corporate,West,Clothing,Jeans,2,2748.87,0.0,5497.74,1360.02,461.07,Cash on Delivery
ORD1711,2025-06-30,CUST378,Consumer,South,Furniture,Bookshelf,5,9872.14,0.0,49360.7,17419.95,349.14,Net Banking
ORD1712,2024-09-09,CUST228,Consumer,South,Clothing,Jacket,7,1177.07,0.0,8239.49,3510.91,377.32,UPI
ORD1713,2025-01-24,CUST188,Corporate,North,Groceries,Beverage Crate,4,1221.63,0.25,3664.89,122.01,420.5,Debit Card
ORD1714,2025-08-16,CUST312,Consumer,North,Electronics,Headphones,5,23876.37,0.05,113412.76,13805.19,188.78,Credit Card
ORD1715,2024-09-12,CUST242,Corporate,West,Clothing,Jacket,5,3190.68,0.1,14358.06,3262.13,50.18,Net Banking
ORD1716,2025-12-09,CUST164,Consumer,West,Groceries,Spices Combo,7,197.57,0.05,1313.84,177.25,318.83,Credit Card
ORD1717,2025-03-25,CUST175,Consumer,East,Electronics,Smartwatch,4,5376.62,0.0,21506.48,4290.39,110.56,UPI
ORD1718,2024-01-10,CUST298,Consumer,Central,Clothing,Jacket,4,3266.41,0.0,13065.64,5301.73,293.14,UPI
ORD1719,2024-08-29,CUST242,Consumer,East,Furniture,Office Chair,6,16738.69,0.05,95410.53,18835.95,374.96,Net Banking
ORD1720,2024-09-07,CUST192,Consumer,East,Furniture,Bookshelf,2,10420.58,0.05,19799.1,5613.78,396.15,Credit Card
ORD1721,2024-01-05,CUST323,Consumer,South,Furniture,Table Lamp,4,19243.92,0.0,76975.68,28860.19,164.88,Credit Card
ORD1722,2024-04-28,CUST390,Home Office,Central,Groceries,Rice 5kg,3,1041.26,0.15,2655.21,293.38,265.97,UPI
ORD1723,2025-01-08,CUST201,Corporate,North,Furniture,Sofa,3,13983.22,0.05,39852.18,7433.56,318.06,UPI
ORD1724,2024-03-05,CUST366,Consumer,Central,Stationery,Backpack,2,163.7,0.0,327.4,129.66,413.35,UPI
ORD1725,2024-05-25,CUST209,Corporate,West,Electronics,Smartphone,1,49106.42,0.0,49106.42,8626.36,385.47,UPI
ORD1726,2024-08-11,CUST364,Home Office,North,Groceries,Cooking Oil,7,1312.43,0.1,8268.31,1145.22,494.23,UPI
ORD1727,2024-08-26,CUST102,Corporate,East,Furniture,Table Lamp,1,5545.96,0.15,4714.07,110.85,23.88,Credit Card
ORD1728,2024-06-25,CUST184,Consumer,Central,Electronics,Tablet,3,51329.68,0.0,153989.04,54647.33,229.99,Credit Card
ORD1729,2024-10-08,CUST381,Home Office,East,Clothing,Jeans,4,3109.11,0.0,12436.44,2091.8,142.9,UPI
ORD1730,2024-03-03,CUST216,Corporate,Central,Furniture,Bookshelf,2,14411.57,0.05,27381.98,8342.7,77.55,Net Banking
ORD1731,2024-08-04,CUST320,Consumer,Central,Electronics,Smartwatch,1,40058.38,0.0,40058.38,17377.69,457.53,Credit Card
ORD1732,2025-11-19,CUST253,Consumer,South,Stationery,Pen Set,1,489.57,0.1,440.61,59.29,499.02,Credit Card
ORD1733,2025-04-05,CUST252,Corporate,South,Clothing,Jacket,7,1201.73,0.1,7570.9,1168.84,106.69,UPI
ORD1734,2025-09-01,CUST111,Consumer,Central,Stationery,Notebook Pack,5,880.28,0.0,4401.4,1191.14,38.45,Credit Card
ORD1735,2024-04-14,CUST232,Corporate,West,Electronics,Smartphone,3,51988.76,0.0,155966.28,47262.75,152.03,UPI
ORD1736,2024-04-08,CUST392,Consumer,North,Stationery,Marker Set,4,802.19,0.1,2887.88,1092.1,420.73,UPI
ORD1737,2025-05-25,CUST399,Home Office,North,Electronics,Laptop,2,31672.26,0.0,63344.52,16635.59,161.07,Credit Card
ORD1738,2025-01-19,CUST327,Corporate,East,Electronics,Tablet,1,11217.64,0.0,11217.64,3645.17,47.31,Credit Card
ORD1739,2025-02-08,CUST370,Consumer,Central,Stationery,Printer Paper,7,111.48,0.15,663.31,102.96,45.2,Cash on Delivery
ORD1740,2025-06-01,CUST142,Consumer,Central,Electronics,Smartphone,5,27850.12,0.0,139250.6,44727.79,225.16,Net Banking
ORD1741,2025-04-20,CUST120,Corporate,West,Furniture,Office Chair,3,2659.71,0.05,7580.17,879.16,467.28,Net Banking
ORD1742,2025-12-09,CUST206,Corporate,North,Electronics,Tablet,3,35021.41,0.0,105064.23,28237.83,157.24,UPI
ORD1743,2025-10-06,CUST216,Corporate,South,Groceries,Snack Pack,7,635.82,0.1,4005.67,557.37,225.04,Net Banking
ORD1744,2025-03-12,CUST223,Consumer,Central,Electronics,Smartwatch,2,45916.97,0.0,91833.94,15528.74,68.93,Debit Card
ORD1745,2024-01-23,CUST380,Consumer,North,Groceries,Cooking Oil,1,527.91,0.25,395.93,11.89,256.91,Net Banking
ORD1746,2025-07-18,CUST391,Consumer,South,Electronics,Headphones,2,36393.0,0.1,65507.4,25211.71,354.34,Credit Card
ORD1747,2025-11-07,CUST302,Corporate,North,Electronics,Smartphone,7,33185.64,0.0,232299.48,102144.98,150.15,UPI
ORD1748,2025-12-14,CUST150,Consumer,West,Stationery,Backpack,7,55.42,0.05,368.54,73.43,162.42,UPI
ORD1749,2025-04-02,CUST370,Consumer,Central,Furniture,Office Chair,2,3201.15,0.05,6082.18,2024.88,424.15,UPI
ORD1750,2024-03-23,CUST376,Corporate,South,Furniture,Sofa,6,8323.65,0.05,47444.8,11296.16,24.97,UPI
ORD1751,2024-05-24,CUST240,Home Office,East,Clothing,Jeans,5,3123.15,0.15,13273.39,3737.11,325.51,Cash on Delivery
ORD1752,2024-03-25,CUST374,Consumer,East,Stationery,Printer Paper,3,219.07,0.1,591.49,176.74,209.06,Net Banking
ORD1753,2024-03-18,CUST389,Consumer,Central,Stationery,Pen Set,6,867.53,0.0,5205.18,1554.31,163.22,Credit Card
ORD1754,2025-04-01,CUST151,Corporate,North,Furniture,Bookshelf,4,24374.11,0.1,87746.8,5589.39,335.65,Credit Card
ORD1755,2024-01-01,CUST126,Corporate,East,Stationery,Pen Set,3,959.15,0.0,2877.45,762.87,420.64,UPI
ORD1756,2024-02-20,CUST256,Consumer,South,Furniture,Table Lamp,3,7209.22,0.15,18383.51,414.29,288.03,Credit Card
ORD1757,2025-11-15,CUST338,Home Office,Central,Stationery,Backpack,5,1094.62,0.1,4925.79,340.35,34.93,UPI
ORD1758,2025-12-17,CUST255,Corporate,East,Electronics,Smartwatch,4,7400.22,0.0,29600.88,11472.32,241.47,UPI
ORD1759,2025-03-21,CUST390,Consumer,North,Furniture,Sofa,1,12501.34,0.0,12501.34,4458.5,242.12,UPI
ORD1760,2025-03-24,CUST235,Consumer,East,Furniture,Table Lamp,4,22357.23,0.15,76014.58,6170.8,281.02,Debit Card
ORD1761,2025-05-02,CUST243,Consumer,West,Groceries,Snack Pack,1,997.77,0.15,848.1,39.88,342.06,UPI
ORD1762,2024-02-03,CUST205,Corporate,North,Stationery,Pen Set,4,525.69,0.05,1997.62,513.56,29.27,Credit Card
ORD1763,2024-12-13,CUST257,Consumer,Central,Stationery,Printer Paper,2,386.73,0.0,773.46,117.59,260.97,Credit Card
ORD1764,2024-04-04,CUST245,Corporate,North,Furniture,Table Lamp,7,10314.84,0.1,64983.49,25020.69,302.39,UPI
ORD1765,2024-03-12,CUST101,Corporate,East,Electronics,Smartwatch,4,31518.62,0.0,126074.48,45402.22,184.81,Credit Card
ORD1766,2025-07-04,CUST176,Consumer,South,Electronics,Smartphone,6,20504.55,0.0,123027.3,32362.51,340.82,UPI
ORD1767,2024-06-02,CUST231,Corporate,West,Electronics,Headphones,6,58200.14,,349200.84,107977.45,129.53,Credit Card
ORD1768,2024-09-06,CUST189,Home Office,South,Stationery,Notebook Pack,5,1123.04,0.0,5615.2,2330.42,172.34,UPI
ORD1769,2025-11-04,CUST362,Consumer,Central,Groceries,Snack Pack,7,1318.94,0.05,8770.95,2674.34,482.12,Cash on Delivery
ORD1770,2025-03-13,CUST207,Consumer,West,Furniture,Sofa,7,11413.0,0.25,59918.25,15368.3,187.07,Credit Card
ORD1771,2024-04-27,CUST173,Consumer,West,Clothing,T-Shirt,1,2512.17,0.1,2260.95,394.85,186.32,UPI
ORD1772,2024-11-01,CUST138,Home Office,West,Groceries,Snack Pack,3,1363.96,0.0,4091.88,745.45,305.93,UPI
ORD1773,2024-09-24,CUST258,Home Office,West,Clothing,Cap,5,3021.37,0.05,14351.51,2032.44,486.07,Net Banking
ORD1774,2024-02-23,CUST170,Consumer,North,Groceries,Snack Pack,6,680.06,0.05,3876.34,775.82,491.88,UPI
ORD1775,2024-08-23,CUST340,Corporate,South,Electronics,Laptop,6,8518.39,0.0,51110.34,15857.95,298.24,UPI
ORD1776,2025-01-23,CUST397,Consumer,Central,Stationery,Printer Paper,1,136.97,0.2,109.58,13.21,20.52,Net Banking
ORD1777,2025-02-04,CUST135,Consumer,North,Clothing,Jeans,6,2146.6,0.05,12235.62,4622.8,452.32,UPI
ORD1778,2025-09-15,CUST183,Consumer,West,Groceries,Snack Pack,6,999.68,0.25,4498.56,585.98,293.71,UPI
ORD1779,2024-10-29,CUST362,Consumer,Central,Stationery,Printer Paper,1,1027.32,,975.95,353.07,195.68,Credit Card
ORD1780,2024-07-25,CUST271,Consumer,North,Clothing,Jeans,6,1236.05,0.1,6674.67,768.62,418.01,Net Banking
ORD1781,2024-08-16,CUST272,Corporate,West,Furniture,Bookshelf,3,5435.56,0.0,16306.68,2863.03,211.92,Cash on Delivery
ORD1782,2025-07-31,CUST146,Consumer,East,Groceries,Spices Combo,2,630.61,0.05,1198.16,301.34,36.34,Debit Card
ORD1783,2024-03-15,CUST240,Home Office,East,Furniture,Sofa,5,9809.02,0.0,49045.1,11362.32,414.11,Debit Card
ORD1784,2025-03-10,CUST217,Consumer,North,Electronics,Headphones,3,9683.2,0.15,24692.16,7656.33,282.01,Net Banking
ORD1785,2024-04-12,CUST376,Consumer,North,Furniture,Office Chair,3,17298.64,0.15,44111.53,6094.63,182.31,UPI
ORD1786,2025-02-25,CUST313,Consumer,West,Furniture,Desk,2,13454.26,0.15,22872.24,2399.23,140.43,Net Banking
ORD1787,2025-12-04,CUST319,Corporate,West,Groceries,Spices Combo,7,1109.57,0.1,6990.29,1663.45,305.02,UPI
ORD1788,2024-11-01,CUST125,Consumer,West,Electronics,Laptop,5,22456.08,0.15,95438.34,25489.68,119.86,UPI
ORD1789,2024-04-07,CUST108,Consumer,East,Furniture,Office Chair,3,9154.0,0.0,27462.0,5129.56,175.45,UPI
ORD1790,2024-11-30,CUST370,Home Office,North,Stationery,Pen Set,6,593.46,0.05,3382.72,630.71,325.53,UPI
ORD1791,2025-03-10,CUST109,Consumer,West,Clothing,Sneakers,2,3107.7,0.1,5593.86,497.5,443.14,Net Banking
ORD1792,2025-03-22,CUST220,Consumer,South,Furniture,Table Lamp,7,2446.61,0.1,15413.64,1789.34,275.79,UPI
ORD1793,2024-11-03,CUST224,Corporate,Central,Electronics,Smartphone,5,48680.3,0.1,219061.35,12872.94,384.37,Credit Card
ORD1794,2024-09-05,CUST269,Consumer,West,Furniture,Sofa,4,10171.21,0.0,40684.84,15962.62,386.27,Credit Card
ORD1795,2024-06-14,CUST171,Consumer,West,Clothing,Cap,1,3034.78,0.0,3034.78,1286.67,338.89,Cash on Delivery
ORD1796,2025-04-25,CUST251,Consumer,Central,Electronics,Tablet,6,48527.77,0.2,232933.3,43354.47,138.0,Net Banking
ORD1797,2024-11-30,CUST307,Consumer,North,Groceries,Rice 5kg,2,588.27,0.1,1058.89,366.26,436.06,UPI
ORD1798,2025-06-25,CUST148,Consumer,West,Electronics,Smartphone,1,42244.84,0.0,42244.84,12380.31,229.41,UPI
ORD1799,2024-04-15,CUST253,Consumer,South,Groceries,Spices Combo,7,323.49,0.15,1924.77,249.3,41.22,UPI
ORD1800,2025-07-16,CUST392,Consumer,Central,Electronics,Tablet,7,53984.33,0.2,302312.25,28913.68,137.41,Credit Card
ORD1801,2024-03-21,CUST167,Consumer,South,Clothing,Sneakers,4,1594.37,0.0,6377.48,2373.88,387.46,UPI
ORD1802,2024-05-12,CUST149,Corporate,West,Clothing,T-Shirt,3,1758.0,0.15,4482.9,144.26,53.18,Net Banking
ORD1803,2024-05-17,CUST251,Consumer,Central,Electronics,Laptop,3,42934.02,0.2,103041.65,31382.4,90.73,UPI
ORD1804,2024-07-02,CUST118,Consumer,North,Furniture,Office Chair,5,20789.75,0.2,83159.0,15134.52,353.23,UPI
ORD1805,2025-02-04,CUST199,Home Office,South,Clothing,Jacket,2,1056.3,0.2,1690.08,72.47,448.45,Credit Card
ORD1806,2024-11-25,CUST159,Corporate,West,Groceries,Cooking Oil,2,1025.89,0.05,1949.19,348.64,324.19,UPI
ORD1807,2025-05-22,CUST266,Consumer,East,Groceries,Cooking Oil,7,648.8,0.05,4314.52,1249.69,126.7,Credit Card
ORD1808,2024-03-09,CUST301,Home Office,South,Stationery,Marker Set,5,474.01,0.0,2370.05,1054.5,45.64,UPI
ORD1809,2025-06-29,CUST245,Consumer,North,Groceries,Cooking Oil,1,1066.04,0.0,1066.04,282.06,315.26,UPI
ORD1810,2024-02-22,CUST263,Consumer,North,Stationery,Marker Set,3,495.26,0.05,1411.49,566.19,42.75,Cash on Delivery
ORD1811,2025-03-25,CUST341,Corporate,Central,Electronics,Headphones,3,22074.29,0.05,62911.73,24346.4,314.11,UPI
ORD1812,2024-07-23,CUST168,Consumer,East,Electronics,Smartphone,7,50481.53,0.0,353370.71,90082.95,128.28,UPI
ORD1813,2024-05-05,CUST274,Consumer,North,Electronics,Headphones,2,7874.02,0.05,14960.64,4822.89,454.23,UPI
ORD1814,2024-02-12,CUST148,Consumer,South,Furniture,Office Chair,7,17383.48,0.0,121684.36,42053.01,248.04,Net Banking
ORD1815,2024-04-20,CUST207,Consumer,South,Furniture,Bookshelf,2,7345.05,0.15,12486.58,2261.65,127.49,Credit Card
ORD1816,2025-10-24,CUST325,Consumer,North,Stationery,Notebook Pack,5,67.82,0.0,339.1,53.04,429.51,UPI
ORD1817,2024-07-01,CUST260,Home Office,South,Groceries,Cooking Oil,4,333.47,0.1,1200.49,80.52,141.94,Cash on Delivery
ORD1818,2024-04-04,CUST218,Consumer,South,Groceries,Cooking Oil,1,949.33,0.05,901.86,261.18,167.17,Credit Card
ORD1819,2025-01-08,CUST248,Home Office,South,Electronics,Smartphone,6,43129.38,0.0,258776.28,95837.86,420.45,UPI
ORD1820,2025-06-03,CUST249,Corporate,West,Clothing,Jacket,4,367.38,0.2,1175.62,233.98,168.22,Cash on Delivery
ORD1821,2024-12-25,CUST392,Corporate,South,Furniture,Office Chair,4,2356.0,0.05,8952.8,3009.7,216.88,UPI
ORD1822,2025-11-26,CUST242,Corporate,West,Furniture,Sofa,2,22709.74,0.0,45419.48,13186.47,186.88,Net Banking
ORD1823,2024-10-07,CUST259,Corporate,East,Electronics,Smartphone,2,6251.74,0.0,12503.48,3350.21,75.87,UPI
ORD1824,2024-07-13,CUST110,Consumer,East,Furniture,Office Chair,2,22513.28,0.0,45026.56,13659.54,38.67,UPI
ORD1825,2024-07-13,CUST237,Consumer,West,Electronics,Tablet,4,15233.62,0.0,60934.48,19962.24,367.78,Net Banking
ORD1826,2025-10-28,CUST177,Consumer,East,Stationery,Pen Set,7,901.02,0.05,5991.78,2123.07,329.67,Net Banking
ORD1827,2024-04-02,CUST176,Home Office,Central,Groceries,Cooking Oil,1,533.63,0.05,506.95,136.21,155.54,Debit Card
ORD1828,2025-11-02,CUST353,Corporate,West,Clothing,Sneakers,7,3048.01,0.2,17068.86,3150.68,161.89,Credit Card
ORD1829,2024-03-01,CUST357,Consumer,East,Groceries,Snack Pack,2,1080.64,0.1,1945.15,405.28,473.6,UPI
ORD1830,2025-09-25,CUST390,Consumer,West,Groceries,Snack Pack,3,662.54,0.0,1987.62,491.82,494.08,Credit Card
ORD1831,2024-02-20,CUST362,Consumer,East,Stationery,Pen Set,7,137.75,0.0,964.25,250.71,247.25,Credit Card
ORD1832,2025-02-06,CUST184,Corporate,South,Furniture,Office Chair,1,18718.45,0.05,17782.53,4890.25,405.18,UPI
ORD1833,2024-01-05,CUST245,Consumer,North,Clothing,Cap,3,2274.03,0.0,6822.09,1931.91,373.61,UPI
ORD1834,2025-04-10,CUST141,Corporate,North,Furniture,Table Lamp,1,1568.43,0.0,1568.43,571.76,162.71,Credit Card
ORD1835,2025-08-26,CUST224,Home Office,Central,Groceries,Rice 5kg,2,113.19,0.15,192.42,66.26,48.11,Credit Card
ORD1836,2025-11-12,CUST266,Consumer,West,Electronics,Smartphone,7,48909.99,0.0,342369.93,89870.11,88.43,UPI
ORD1837,2025-06-17,CUST340,Consumer,Central,Groceries,Spices Combo,6,463.16,0.15,2362.12,623.13,422.38,Debit Card
ORD1838,2025-02-08,CUST379,Consumer,East,Furniture,Desk,5,16449.14,0.0,82245.7,20505.0,370.98,Net Banking
ORD1839,2025-05-27,CUST287,Consumer,East,Groceries,Rice 5kg,2,735.9,0.25,1103.85,-35.47,338.88,Credit Card
